"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"8097969",4603800885,"AK6GM","NY","SRF","11/14/2014",36,"4DSD","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1232P","","","","","NB MIDLAND AVE @ MAS","ON AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","RD",NA,2009,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2307963",7712729141,"FBF1256","NY","PAS","01/08/2015",21,"SUBN","HONDA","T",36310,10410,24690,"01/01/20160531 12:00:00 PM",32,32,32,349570,"T103","B","0945A","","NY","F","63","W 127th St","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0930A","1100A","RD",NA,2013,"",0,"L 77","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4988488",7806696593,"GMU3674","NY","PAS","11/10/2014",21,"4DSD","KIA","T",91980,60330,83630,"01/01/20160512 12:00:00 PM",60,60,60,355099,"T302","L","0806A","","K","F","2940","W 33rd St","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0800A","0930A","GY",NA,2006,"",0,"B2 3","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8694109",7282245599,"EFX4274","NY","PAS","10/28/2014",38,"2DSD","TOYOT","T",29830,24830,5030,"01/01/20141209 12:00:00 PM",76,76,76,356273,"T302","N","0155P","","K","F","406","Court St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","GY",NA,1992,"",0,"55 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9675146",8030510445,"XY463J","NJ","PAS","05/12/2015",37,"VAN","FORD","T",25390,18570,18590,"01/01/20150088 12:00:00 PM",19,19,19,358246,"T103","N","0136P","0130P","NY","O","1045","Madison Ave","","01/01/20150512 12:00:00 PM",408,"h1","","Y","0900A","0700P","WHITE",NA,0,"118-3054",0,"C 77","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4011284",8042803254,"GMJ9239","NY","PAS","05/19/2015",71,"4DSD","HONDA","T",56490,48495,67290,"01/01/20160221 12:00:00 PM",104,104,104,355249,"T401","S","1116A","","Q","O","5717","Myrtle Ave","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","BLACK",NA,2014,"",0,"66","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3619077",8028709930,"647462","RI","PAS","06/25/2015",14,"SUBN","LEXUS","T",34630,10910,11010,"01/01/20150088 12:00:00 PM",10,10,10,356502,"T102","H","0858A","","NY","F","401","W 43rd St","","01/05/0001 12:00:00 PM",408,"c","","Y","0700A","0700P","BLACK",NA,0,"",0,"MC 9","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9813033",7963499523,"CXV5719","NY","PAS","08/22/2014",20,"SUBN","FORD","T",35250,15710,11710,"01/01/20141130 12:00:00 PM",20,20,20,355217,"T103","I","1138A","","NY","F","164","W 74th St","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0700A","0400P","WH",NA,2005,"",0,"43 7","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6081999",8033512398,"GUZ3093","NY","PAS","03/05/2015",14,"4DSD","NISSA","T",44330,70630,30430,"01/01/88888888 12:00:00 PM",75,75,75,337785,"T301","Y","0808A","","K","F","1062","Glenmore Ave","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0700A","1000A","RED",NA,0,"",0,"W 31","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9883890",8016181820,"GFK8539","NY","PAS","05/07/2015",21,"SUBN","DODGE","T",26630,40930,18630,"01/01/20170314 12:00:00 PM",67,67,67,358575,"T302","Q","0901A","","K","F","33","Clarkson Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0830A","1000A","BK",NA,2014,"",0,"A 32","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1526044",8009666221,"GJE3406","NY","PAS","01/16/2015",21,"4DSD","NISSA","T",35980,0,0,"01/01/20150712 12:00:00 PM",67,67,67,332960,"T302","M","0828A","","K","I","E","E 26th St","45ft N/of Avenue D","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0800A","0930A","BK",NA,2012,"",0,"C 32","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4415534",8013653171,"FXY7340","NY","PAS","10/13/2014",14,"SUBN","VOLKS","T",18010,10110,10010,"01/01/20160605 12:00:00 PM",17,17,17,355080,"T102","A","0818A","","NY","O","343","E 51st St","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0800A","0700P","BK",NA,2012,"",0,"99 6","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5850359",8014908466,"90207JS","NY","COM","11/24/2014",20,"VAN","UD","T",33910,21730,13070,"01/01/20150731 12:00:00 PM",6,6,6,355538,"T101","G","1138A","1050A","NY","F","50","W 4th St","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0800A","0600P","WH",NA,2007,"",0,"32 1","20-No Parking (Com Plate)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5866602",8007116722,"12349JB","NY","COM","09/25/2014",40,"DELV","INTER","T",64290,7790,7990,"01/01/88888888 12:00:00 PM",114,114,114,361296,"T401","B","0111P","","Q","O","30-42","Steinway St","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","BROWN",NA,2001,"",0,"52-A","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7252440",1372906940,"88700JA","NY","COM","01/26/2015",19,"DELV","FRUEH","P",49690,24840,24970,"01/05/0001 12:00:00 PM",103,103,103,950803,"0103","0000","1034A","","Q","O","175-46","HILLSIDE AVE","","01/05/0001 12:00:00 PM",408,"E2","","BBBBBBB","ALL","ALL","BR",0,2004,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8377414",5080656906,"FRV5791","NY","PAS","05/25/2014",7,"4DSD","HYUND","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0422P","","","","","JAMAICA AVE (E/B) @","PENNSYLVANIA AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","MR",NA,2002,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1738635",8013386673,"GSM2993","NY","PAS","01/13/2015",40,"4DSD","HONDA","T",72120,55720,18520,"01/01/20160721 12:00:00 PM",43,43,43,355598,"T202","O","0156P","","BX","F","2125","Virgil Pl","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","WH",NA,2014,"",0,"22P","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1703397",7307431543,"DT13384","PA","PAS","07/08/2014",38,"SUBN","BMW","T",10110,18490,18510,"01/01/20140888 12:00:00 PM",19,19,19,356214,"T103","O","0836A","","NY","F","1450","2nd Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","OTHER",NA,0,"",0,"08 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"955527",7358726935,"FZJ7540","NY","PAS","08/20/2014",38,"VAN","CHEVR","T",15710,35570,35590,"01/01/20150102 12:00:00 PM",24,24,24,358233,"T103","K","1127A","","NY","F","620","Columbus Ave","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","1000A","0700P","WH",NA,2001,"",0,"49 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11658678",7468787918,"EJW4312","NY","PAS","04/06/2015",71,"4DSD","ACURA","T",21840,19990,20240,"01/01/20160910 12:00:00 PM",106,106,106,361861,"T402","G","1151A","","Q","F","107-37","129th St","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","WH",NA,2009,"",0,"25 4","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3082542",7826358711,"31274ME","NY","COM","06/26/2014",35,"VAN","FORD","T",17790,0,0,"01/01/20160228 12:00:00 PM",17,17,17,358653,"T106","M","1115A","","NY","I","N","E 40th St","2ft W/of Park Ave","01/05/0001 12:00:00 PM",408,"h8","","Y","0700A","0700P","WH",NA,2004,"",0,"66 6","35-Selling/Offer Merchandise","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9305573",7588084376,"FDT8058","NY","PAS","05/18/2015",14,"4DSD","HONDA","T",20801,20590,22960,"01/01/20161001 12:00:00 PM",34,34,34,330980,"T108","A","0804A","","NY","F","11","Fort George Hill","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0700A","0700P","GY",NA,2002,"",0,"15F","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11392273",7089573898,"GPH2843","NY","PAS","01/22/2015",21,"SUBN","VOLKS","T",35630,29630,33530,"01/01/20150102 12:00:00 PM",70,70,70,358240,"T302","O","1212P","","K","O","385","E 18th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","GY",NA,2010,"",0,"09 3","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1783968",8005048877,"DYN2521","NY","PAS","06/04/2015",21,"4DSD","TOYOT","T",13040,20390,47390,"01/01/20170524 12:00:00 PM",112,112,112,340066,"T401","M","1156A","","Q","F","110-51","63rd Dr","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","BK",NA,2003,"",0,"K 41","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4919685",7987971054,"GHN2397","NY","PAS","04/21/2015",46,"SUBN","JEEP","T",46190,54090,46490,"01/01/20150612 12:00:00 PM",104,104,104,357059,"T401","J","0232P","","Q","F","65-06","Fresh Pond Rd","","01/05/0001 12:00:00 PM",408,"f1","","","","","WH",NA,2015,"",0,"66","46A-Double Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1029657",8024321749,"DNM8621","NY","PAS","06/30/2015",38,"PICK","TOYOT","T",61090,18840,66890,"01/01/20160511 12:00:00 PM",110,110,110,355249,"T401","S","1021A","","Q","F","95-27","Roosevelt Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","MR",NA,2005,"",0,"10 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9004315",7000676437,"BHU1881","NY","PAS","06/13/2015",37,"SUBN","HONDA","T",56490,12940,13490,"01/01/20160502 12:00:00 PM",104,104,104,357738,"T401","C","1043A","1016A","Q","F","62-11","Myrtle Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BLACK",NA,2004,"436-3006",0,"69","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3439751",1367383857,"GHE3602","NY","PAS","07/21/2014",40,"SDN","TOYOT","P",15940,59990,20640,"01/01/20150717 12:00:00 PM",112,112,112,936907,"0112","0000","0150A","","Q","F","112-15","76 ROAD","","01/05/0001 12:00:00 PM",408,"C","","BBBBBBB","ALL","ALL","BLUE",0,2011,"-",6,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8956628",7978223103,"T622163C","NY","OMT","01/15/2015",21,"4DSD","LINCO","T",16990,28790,7240,"01/01/20150531 12:00:00 PM",115,115,115,355532,"T401","M","1145A","","Q","F","2446","83rd St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","GY",NA,2007,"",0,"J 41","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"939243",8027456034,"24590MG","NY","COM","03/16/2015",69,"VAN","DODGE","T",12950,27120,13590,"01/01/20160930 12:00:00 PM",1,1,1,355179,"T101","B","0823A","","NY","O","15","Beaver St","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0700A","0700P","WH",NA,2014,"",0,"02 1","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7171334",5084191357,"EYC9316","NY","PAS","12/12/2014",7,"SUBN","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0308P","","","","","BRONX RIVER PKWY OFF","RAMP (S/B) @ E/B BR","01/05/0001 12:00:00 PM",1111,"D","T","","","","WH",NA,2010,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8461881",4602323285,"GCV7207","NY","PAS","09/18/2014",36,"4DSD","CHEVR","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0941A","","","","","WB GOETHLS RD N. LAM","BRT ST - SOUTH AV","01/05/0001 12:00:00 PM",1180,"B","T","","","","BK",NA,2010,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9250095",7751974035,"GMZ3122","NY","PAS","07/02/2014",38,"SUBN","DODGE","T",77150,28590,28620,"01/01/20160218 12:00:00 PM",47,47,47,359283,"T202","F","0217P","","BX","O","4182","White Plains Rd","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0100P","0700P","SILVE",NA,2005,"",0,"21P","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8111942",4607815238,"9B16A","NY","OMT","06/05/2015",36,"TAXI","TOYOT","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1103A","","","","","NB 10TH AVE @ W 54TH","ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","YW",NA,2014,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9871205",8004330691,"70SS22","NY","MOT","10/14/2014",70,"MCY","NS/OT","T",32080,18130,18150,"01/01/88888888 12:00:00 PM",17,17,17,358119,"T503","E1","0135P","","NY","F","8","Sutton Pl","","01/05/0001 12:00:00 PM",408,"j3","","","","","BLACK",NA,0,"",0,"17 7","70-Reg. Sticker Missing (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1893552",7097492934,"GGL9845","NY","PAS","06/01/2015",70,"SUBN","CADIL","T",59990,13040,13240,"01/01/20150531 12:00:00 PM",112,112,112,362214,"T401","P","1256P","","Q","O","96-40","Queens Blvd","","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","BLACK",NA,2013,"",0,"55-A","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3556820",7954216100,"ZGX1576","PA","PAS","04/09/2015",19,"VAN","FORD","T",63030,0,0,"01/01/20151288 12:00:00 PM",88,88,88,357081,"T301","X","1220P","","K","I","S","Myrtle Ave","40ft W/of Ashland Pl","01/05/0001 12:00:00 PM",408,"c3","","YYYYYYY","","","WHITE",NA,0,"",0,"06 3","19-No Stand (bus stop)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"840251",7789954258,"GTW7371","NY","PAS","11/06/2014",21,"SUBN","SUBAR","T",20740,0,0,"01/01/20141113 12:00:00 PM",110,110,110,341274,"T401","L","0944A","","Q","I","W","114th St","45ft S/of 43rd Ave","01/05/0001 12:00:00 PM",408,"d1","","Y","0930A","1100A","WHITE",NA,2014,"",0,"O 41","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2670797",7994750023,"GMZ8186","NY","PAS","01/20/2015",21,"2DSD","HONDA","T",37070,11710,25960,"01/01/20160209 12:00:00 PM",33,33,33,361366,"T103","I","1155A","","NY","F","500","W 165th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","GY",NA,2002,"",0,"17 7","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3754940",8025712539,"GHW5867","NY","PAS","03/17/2015",21,"SUBN","HONDA","T",58390,12590,46190,"01/01/20150707 12:00:00 PM",104,104,104,359318,"T401","A","1115A","","Q","F","60-58","Palmetto St","","01/05/0001 12:00:00 PM",408,"d1","","Y","1100A","1230A","WH",NA,2010,"",0,"72","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7710371",5084129202,"T655144C","NY","OMT","12/08/2014",7,"4DSD","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0936A","","","","","TILLARY ST (E/B) @ F","LATBUSH AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","BK",NA,2012,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4547266",7157583320,"T703JX","NY","PAS","07/14/2014",37,"SUBN","CADIL","T",42490,6740,7040,"01/01/20150926 12:00:00 PM",114,114,114,361028,"T401","H","0133P","1257P","Q","O","21-77","Ditmars Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","GY",NA,2013,"418-1654",0,"34 4","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10675318",8031219850,"BLJ5562","GA","PAS","04/26/2015",11,"4DSD","DODGE","T",18730,24890,10210,"01/01/20150888 12:00:00 PM",19,19,19,355417,"T103","H","0221P","","NY","O","167","E 87th St","","01/05/0001 12:00:00 PM",408,"c5","","YYYYYYY","","","SILVE",NA,0,"",0,"32 7","11-No Stand (exc hotel load)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"229889",7122799268,"FWM4438","NY","PAS","09/02/2014",38,"4DSD","NISSA","T",50990,10790,5690,"01/01/20141005 12:00:00 PM",108,108,108,358121,"T401","N","0453P","","Q","O","10-70","Jackson Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","BLACK",NA,2014,"",0,"K 41","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"263577",8034015052,"75459MC","NY","COM","05/23/2015",48,"VAN","MITSU","T",15310,0,0,"01/01/20161231 12:00:00 PM",5,5,5,358901,"T101","E","1249P","","NY","I","W","Chrystie St","100ft N/of Stanton S","01/05/0001 12:00:00 PM",408,"e9","","","","","WH",NA,2012,"",0,"53 1","48-Bike Lane","","","",NA,NA,NA,NA,NA,NA,NA,NA
"572925",7059306213,"90374MC","NY","COM","01/09/2015",42,"VAN","FRUEH","T",25390,17650,17670,"01/01/20150731 12:00:00 PM",14,14,14,361882,"T102","L","0339P","","NY","F","180","Madison Ave","","01/05/0001 12:00:00 PM",408,"h1","","YYYYYY","0700A","0700P","WH",NA,2013,"144-3324",0,"22 6","42-Exp. Muni-Mtr (Com. Mtr. Z)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3471963",7789952353,"ACE2080","NY","PAS","10/29/2014",21,"SUBN","CHEVR","T",15840,14690,14590,"01/01/20150321 12:00:00 PM",104,104,104,358634,"T401","C","1117A","","Q","O","69-09","Luther Rd","","01/05/0001 12:00:00 PM",408,"d1","","Y","1100A","1230A","WH",NA,1997,"",0,"65","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2380230",7168317404,"GKF2678","NY","PAS","11/28/2014",37,"SUBN","NISSA","T",53000,52550,24650,"01/01/20151001 12:00:00 PM",120,120,120,357677,"T303","N","0128P","1110A","R","F","67","Victory Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0400P","BK",NA,2010,"503-3001",0,"C-PM","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6020046",7053428758,"64737JV","NY","COM","08/19/2014",14,"VAN","FORD","T",34670,10410,10510,"01/01/20141031 12:00:00 PM",14,14,14,353143,"T106","N","0155P","","NY","O","62","W 45th St","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0700A","0600P","WHITE",NA,2007,"",0,"21 6","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8766970",1379124839,"EUT2813","NY","PAS","02/25/2015",46,"SDN","MERCU","P",42730,12930,67030,"01/01/20151202 12:00:00 PM",79,79,79,956285,"0079","0000","0814P","","K","F","1267","FULTON STREET","","01/05/0001 12:00:00 PM",408,"C","","BBBBBBB","ALL","ALL","BLACK",0,2006,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1998493",7019501898,"DFY3408","NY","PAS","04/14/2015",46,"2DSD","HONDA","T",56420,45250,69520,"01/01/20150523 12:00:00 PM",45,45,45,355086,"T202","C","1005A","","BX","F","1417","Overing St","","01/05/0001 12:00:00 PM",408,"f1","","","","","BK",NA,2002,"",0,"I 22","46A-Double Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1410917",7662628589,"G22CRT","NJ","PAS","01/21/2015",14,"SUBN","TOYOT","T",21190,37050,37070,"01/01/88888888 12:00:00 PM",30,30,30,359294,"T103","L","0409P","","NY","F","130","Ft Washington Ave","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0400P","0700P","RED",NA,0,"",0,"O 77","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5208384",7472327414,"GLJ8560","NY","PAS","03/03/2015",21,"4DSD","LEXUS","T",6740,9140,9340,"01/01/20160306 12:00:00 PM",114,114,114,355558,"T401","M","0849A","","Q","O","39-15","21st St","","01/05/0001 12:00:00 PM",408,"d1","","Y","0830A","1000A","WH",NA,1993,"",0,"S 41","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9263549",8001995010,"WEFIXMAC","NY","SRF","01/23/2015",37,"SUBN","CHRYS","T",59990,13790,13890,"01/01/20160902 12:00:00 PM",112,112,112,357112,"T401","C","1149A","1121A","Q","F","98-85","Queens Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","GY",NA,2014,"417-3078",0,"55-A","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6882773",4003444917,"1A33A","NY","OMT","06/23/2014",5,"TAXI","FORD","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0524P","","","","","NB 1ST AVE @ E 62ND","ST","01/05/0001 12:00:00 PM",1111,"C","T","","","","YW",NA,2009,"",0,"","BUS LANE VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9822825",8030261408,"L22103","CT","COM","06/18/2015",47,"DELV","HINO","T",34930,10610,13610,"01/01/20150088 12:00:00 PM",18,18,18,355057,"T106","A","0933A","","NY","F","203","W 58th St","","01/05/0001 12:00:00 PM",408,"l2","","Y","0700A","0700P","WHITE",NA,0,"",0,"F 17","47-Double PKG-Midtown","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9292623",8006340020,"61118JY","NY","COM","03/26/2015",47,"VAN","FORD","T",25390,17450,17470,"01/01/20161031 12:00:00 PM",13,13,13,355632,"T102","K","0459P","","NY","O","1","Madison Ave","","01/05/0001 12:00:00 PM",408,"l2","","Y","0700A","0700P","WH",NA,2008,"",0,"11 6","47-Double PKG-Midtown","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2103071",7724064696,"FDV2791","NY","PAS","05/08/2015",40,"SUBN","NISSA","T",11010,0,0,"01/01/20161103 12:00:00 PM",34,34,34,332131,"T108","A","0616A","","NY","I","W","10th Ave","80ft N/of Dyckman St","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","BL",NA,2009,"",6,"01 8","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"860938",7586059846,"GMT1356","NY","PAS","07/02/2014",16,"SUBN","SUBAR","T",21790,33970,14810,"01/01/20160106 12:00:00 PM",6,6,6,331219,"T108","J","0636P","","NY","F","711","Greenwich St","","01/05/0001 12:00:00 PM",408,"k2","","YYYYY","0700A","0700P","GL",NA,2014,"",0,"02 8","16A-No Std (Com Veh) Non-COM","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10637843",7013348855,"20315MG","NY","COM","03/26/2015",48,"FLAT","INTER","T",19090,24890,10210,"01/01/20150731 12:00:00 PM",23,23,23,355325,"T103","CC","0203P","","NY","O","159","E 106th St","","01/05/0001 12:00:00 PM",408,"e9","","","","","WHITE",NA,1988,"",0,"58 7","48-Bike Lane","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2902146",7138356687,"BLANKPLATE","99","999","09/09/2014",21,"MOBL","VESPA","T",18930,10410,25390,"01/01/88888888 12:00:00 PM",23,23,23,346346,"T503","E1","0840A","","NY","F","38","E 98th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","0830A","0900A","BLACK",NA,0,"",0,"CC1","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6061598",7357368439,"GPW3476","NY","PAS","01/08/2015",40,"SUBN","GMC","T",18750,45590,19790,"01/01/88888888 12:00:00 PM",19,19,19,355639,"T103","L","0216P","","NY","F","530","E 88th St","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","TAN",NA,0,"",0,"CC1","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2270372",7996972321,"JRW8506","PA","PAS","12/23/2014",21,"SUBN","ME/BE","T",26030,18830,83730,"01/01/88880088 12:00:00 PM",75,75,75,357336,"T301","Y","0822A","","K","F","551","Chestnut St","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","0800A","0930A","BLACK",NA,0,"",0,"W 31","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5047505",7988728507,"GHW2003","NY","PAS","07/19/2014",38,"CONV","CHRYS","T",10010,18270,18290,"01/01/20150709 12:00:00 PM",19,19,19,358241,"T103","D","0941A","","NY","F","1191","1st Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","GY",NA,2012,"",0,"19 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1345281",7622575951,"VX9103","NY","COM","11/07/2014",42,"VAN","CHEVR","T",17770,10410,25390,"01/01/20150630 12:00:00 PM",14,14,14,355145,"T106","GP","0211P","","NY","O","20","E 39th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0700A","0700P","OTHER",NA,2007,"144-2549",0,"MC 9","42-Exp. Muni-Mtr (Com. Mtr. Z)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5561186",7436323337,"T868287","TN","PAS","10/14/2014",66,"TRLR","NS/OT","T",23170,0,0,"01/01/20140088 12:00:00 PM",105,105,105,358116,"T402","P","0348P","","Q","I","E","149th Ave","2ft S/of 184th St","01/05/0001 12:00:00 PM",408,"k4","","","","","WHITE",NA,0,"",0,"L 42","66-Detached Trailer","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4611626",7169550209,"FPM7868","NY","PAS","01/07/2015",21,"SUBN","CHRYS","T",61690,0,0,"01/01/20150726 12:00:00 PM",100,100,100,330743,"T402","L","0957A","","Q","I","E","Seagirt Blvd","80ft N/of Beach 17th","01/05/0001 12:00:00 PM",408,"d1","","Y","0930A","1100A","BLACK",NA,2014,"",0,"Q 42","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
