"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"7980404",7524322537,"89532MC","NY","COM","05/02/2014",71,"VAN","FORD","T",26530,48830,61630,20150430,84,84,84,358861,"T301","C","1051A","","K","O","101","Clark St","",0,408,"j6","","YYYYYYY","","","WH",NA,2013,"",0,"01 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6586720",7263980629,"41973JM","NY","COM","04/03/2014",14,"VAN","CHEVR","T",15350,32940,14710,88888888,1,1,1,359591,"T105","C","0435P","","NY","F","149","Church St","",0,408,"c","","YYYYY","0300P","0700P","WHITE",NA,1994,"",0,"088","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6319805",7781105898,"BET9956","NY","PAS","03/19/2014",38,"SUBN","JEEP","T",59990,12840,51790,20160121,112,112,112,358123,"T803","B","0933P","","Q","F","95-24","Queens Blvd","",0,408,"h1","","Y","0830A","1000P","SILVE",NA,2005,"",0,"E 42","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144150",7100135655,"WBG14E","NJ","PAS","08/27/2013",38,"SUBN","DODGE","T",0,40404,40404,88888888,114,114,114,355101,"T401","I","0142P","","Q","I","","Ditmars Lot #2","",0,408,"h1","","Y","0800A","1000P","RED",NA,0,"",0,"31 -","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604861",7329061141,"FHY5629","NY","PAS","08/20/2013",38,"4DSD","CHEVR","T",20190,13240,13440,20150310,112,112,112,358121,"T401","N","0423P","","Q","F","64-15","108th St","",0,408,"h1","","Y","0900A","0700P","GY",NA,2006,"",0,"K -","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3950520",7084140207,"114HMF","FL","PAS","12/13/2013",38,"SUBN","GMC","T",6380,8730,8780,20140688,66,66,66,358661,"T302","O","0137P","","K","O","4309","13th Ave","",0,408,"h1","","YYYYY","0830A","0700P","BLACK",NA,0,"",0,"01 -","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3484129",1360186025,"XFL83L","NJ","PAS","11/30/2013",14,"SUBN","LEXUS","P",29830,31830,12630,0,76,76,76,945725,"0076","0000","0728P","","K","F","160","COURT ST","",0,408,"C","","BBBBBBB","ALL","ALL","BLK",0,0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5230382",7792338460,"GLJ7323","NY","PAS","02/25/2014",38,"4DSD","ACURA","T",64290,7790,7990,20160109,114,114,114,358629,"T401","D","0837A","","Q","F","30-72","Steinway St","",0,408,"h1","","Y","0830A","0700P","BK",NA,2011,"",0,"25 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7341230",1367000403,"GFC6644","NY","PAS","04/15/2014",40,"SDN","OLDSM","P",73430,81430,80330,20150314,77,77,165,954840,"0165","0000","0625P","","K","F","238","ROCHESTER","",0,408,"F1","","BBBBBBB","ALL","ALL","BROWN",0,2001,"-",5,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7687641",7921814062,"33507KA","NY","COM","05/08/2014",14,"VAN","CHEVR","T",10910,34650,34670,20150731,18,18,18,351277,"T502","J","0718A","","NY","F","635","9th Ave","",0,408,"c","","Y","0700A","1000A","WHITE",NA,0,"",0,"A 17","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198701",7092478923,"ERE6318","NY","PAS","09/28/2013",38,"4DSD","BMW","T",55690,15440,15640,20150414,104,104,104,357694,"T401","O","1111A","","Q","F","73-13","Metropolitan Ave","",0,408,"h1","","Y","0900A","0700P","GL",NA,2009,"",0,"K -","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5197982",7713905250,"913TD6","MA","PAS","02/24/2014",37,"4DSD","FORD","T",54050,35130,35180,20150688,61,61,61,358611,"T302","C","1219P","1053A","K","F","820A","Kings Hwy","",0,408,"h1","","Y","0830A","0700P","GREY",NA,0,"305-6334",0,"03 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915348",7066560590,"95836JM","NY","COM","09/04/2013",16,"VAN","FORD","T",21790,23890,22490,20140228,1,1,1,354048,"T105","E","0230P","0112P","NY","F","351","Greenwich St","",0,408,"k2","","Y","0700A","0700P","WH",NA,2009,"",0,"097","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3802669",7929158676,"HVL1602","PA","PAS","12/05/2013",38,"SUBN","AUDI","T",19890,27590,25090,20140488,7,7,7,358901,"T101","E","0259P","","NY","F","203","E Houston St.","",0,408,"h1","","Y","0900A","0700P","BLACK",NA,0,"",0,"61 -","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4054046",7586054319,"DJE9656","NY","PAS","12/09/2013",17,"4DSD","HYUND","T",34430,11010,11110,20150916,10,10,10,331219,"T108","J","0856P","","NY","O","503","W 33rd St","",0,408,"c4","","YYYYYYY","","","BL",NA,2013,"",0,"02 -","17-No Stand (exc auth veh)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3138629",7088786072,"FMJ7924","NY","PAS","11/22/2013",21,"SUBN","HONDA","T",62330,54070,12130,20150902,71,71,71,358611,"T302","C","1127A","","K","F","682","Montgomery St","",0,408,"d1","","Y  Y","1100A","1230A","GR",NA,2002,"",0,"35 -","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6902052",5080029729,"AJA9438","NY","PAS","03/19/2014",7,"SUBN","SUZUK","V",0,0,0,0,NA,0,0,0,"","","0442P","","","","","ARTHUR KILL RD (W/B)","@ RICHMOND AVE",0,1111,"D","T","","","","GY",NA,2007,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6978658",7121510741,"AL353U","NJ","PAS","04/14/2014",69,"DELV","FRUEH","T",27100,24050,21230,88888888,1,1,1,355551,"T105","J","0817A","","NY","F","79","Nassau St","",0,408,"h1","","Y","0700A","0700P","GREEN",NA,0,"",0,"123","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7803303",7018882035,"FBY9131","NY","PAS","05/07/2014",19,"SUBN","DODGE","T",29620,63440,58220,20160520,45,45,45,359304,"T202","D","0549P","","BX","F","3630","E Tremont Ave","",0,408,"c3","","YYYYYYY","","","GR",NA,1998,"",0,"07P","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5581511",1359404995,"GKR5540","NY","PAS","03/04/2014",40,"SDN","NISSA","P",52320,73420,38525,20140930,43,43,163,955130,"0163","0000","1231A","","BX","F","1121","MORRISON AVENUE","",0,408,"F1","","BBBBBBB","ALL","ALL","GRAY",0,2014,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653779",1361456553,"3510877","GV","PAS","10/18/2013",46,"VAN","CHEVR","P",34370,10610,10810,0,14,14,406,911170,"0406","0000","1135A","","NY","O","224","W 30 ST","",0,408,"F1","","BBBBBBB","ALL","ALL","WH",0,0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664115",7564283300,"EPU4563","NY","PAS","08/06/2013",16,"4DSD","HONDA","T",51530,65730,60430,20150323,94,94,94,357368,"T301","S","1213P","","K","O","758","Humboldt St","",0,408,"k2","","YYYYY","0700A","0700P","BK",NA,2009,"",0,"17 -","16A-No Std (Com Veh) Non-COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085512",7699741249,"JE9292","NY","COM","09/05/2013",37,"VAN","FORD","T",5780,5380,5530,20131231,78,78,78,357803,"T302","B","1052A","1046A","K","O","228","7th Ave","",20130905,408,"h1","","Y","0900A","0700P","WH",NA,2007,"317-9388",0,"60 -","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5898466",7831591941,"55201JR","NY","COM","03/26/2014",31,"SUBN","HONDA","T",27790,18030,18050,20140930,18,18,18,359631,"T102","J","0329P","","NY","F","375","Park Ave","",0,408,"l3","","YYYYY","1000A","0400P","GY",NA,2007,"",0,"MC 9","31-No Stand (Com. Mtr. Zone)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2711910",7088874179,"HTN0765","PA","PAS","11/09/2013",40,"4DSD","CHEVR","T",42630,9680,9730,20140588,68,68,68,345449,"T302","M","0556A","","K","F","6211","Ft Hamilton Pky","",0,408,"e2","","YYYYYYY","","","GREY",NA,0,"",0,"A -","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143181",7099718782,"4GH170","MA","PAS","08/05/2013",21,"2DSD","HONDA","T",14490,48260,45180,20141088,112,112,112,340066,"T401","M","0840A","","Q","F","97-09","69th Ave","",0,408,"d1","","Y","0830A","1000A","SILVE",NA,0,"",0,"L -","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3758373",7806329298,"GJP6827","NY","PAS","12/26/2013",21,"4DSD","LEXUS","T",35830,40230,44430,20150825,70,70,70,355542,"T302","Q","1210P","","K","F","672","E 23rd St","",0,408,"d1","","Y","1130A","0100P","BK",NA,2002,"",0,"R -","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5641702",7004207031,"GHP9382","NY","PAS","03/19/2014",21,"4DSD","MITSU","T",10240,0,0,20150623,114,114,114,352056,"T401","C","1139A","","Q","I","E","45th St","100ft S/of Ditmars B",0,408,"d1","","Y","1130A","0100P","WH",NA,2001,"",0,"25-A","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6680838",7636233265,"GJZ3670","NY","PAS","03/28/2014",14,"VAN","FORD","T",13980,86030,36830,20151231,63,63,63,354144,"T802","B","0151A","","K","O","4402","Avenue H","",0,408,"c","","YYYYYYY","","","BL",NA,1999,"",0,"A 31","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464422",7547086792,"2331TH","MA","PAS","09/10/2013",21,"SUBN","VOLKS","T",58030,58730,85730,20150188,79,79,79,346210,"T301","N","0925A","","K","F","182","Macon St","",0,408,"d1","","Y  Y","0900A","1030A","GREY",NA,0,"",0,"J -","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381497",7972387072,"91134KA","NY","COM","08/15/2013",64,"UTIL","FRUEH","T",18370,25390,27790,20141231,19,19,19,354098,"T103","A","0657A","","NY","F","31","E 69th St","",0,408,"C8","","","","","WH",NA,2011,"",0,"C -","64-No STD Ex Con/DPL, D/S Dec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6275428",7650695621,"FGW7286","NY","PAS","03/04/2014",71,"CONV","BMW","T",16780,10880,19030,20141216,62,62,62,357745,"T302","N","1039A","","K","F","62","Bay 31st St","",0,408,"j6","","YYYYYYY","","","BK",NA,2009,"",0,"06 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4421161",7627880713,"XBDS64","NJ","PAS","01/15/2014",17,"PICK","TOYOT","T",44890,0,0,20140701,1,1,1,343734,"T105","X","0752A","","NY","I","W","W Broadway","60ft N/of Park Pl",0,408,"c4","","Y YY","0700A","0700P","GREY",NA,0,"",0,"082","17-No Stand (exc auth veh)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8012574",7610941906,"11751JY","NY","COM","05/22/2014",14,"VAN","CHEVR","T",34130,10910,11010,88888888,10,10,10,355073,"T102","A","0812A","","NY","O","436","W 18th St","",0,408,"c","","YYYYYYY","","","WHITE",NA,2008,"",0,"99 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731564",7088594699,"GGM9488","NY","PAS","10/09/2013",38,"4DSD","ME/BE","T",54050,35330,35380,20150614,61,61,61,358598,"T302","I","0258P","","K","O","1208","Kings Hwy","",0,408,"h1","","Y","0800A","0700P","BL",NA,2008,"",0,"03 -","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4983762",5072672440,"GJX6504","NY","PAS","02/08/2014",7,"SUBN","KIA","V",0,0,0,0,NA,0,0,0,"","","0639A","","","","","NORTHERN BLVD.  (E/B",") @ 114TH ST.-Q6-3",0,1111,"D","T","","","","GY",NA,2004,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451015",1357159237,"FEY3069","NY","PAS","07/16/2013",46,"SUBN","MERCU","P",11710,36730,36750,20130719,30,30,30,948967,"0030","0000","0910P","","NY","F","1793","AMSTERDAM AVE","",0,408,"F1","","BBBBBBB","ALL","ALL","BLUE",0,1999,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341293",7097421496,"BAK5499","NY","PAS","09/09/2013",71,"4DSD","HONDA","T",11640,18490,18740,20150831,110,110,110,355637,"T401","F","0144P","","Q","O","92-15","56th Ave","",0,408,"j6","","YYYYYYY","","","GREY",NA,2001,"",0,"14-P","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5531085",7843983296,"ABW9208","NC","PAS","02/22/2014",31,"2DSD","NISSA","T",34910,10410,10510,20140088,18,18,18,346001,"T106","I","0334P","","NY","F","40","W 57th St","",0,408,"l3","","Y","0700A","0400P","BLACK",NA,0,"",0,"82 6","31-No Stand (Com. Mtr. Zone)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8048464",7709955976,"FZL3539","NY","PAS","05/02/2014",21,"SUBN","HONDA","T",36770,0,0,20160325,30,30,30,333386,"T103","B","0816A","","NY","I","S","W 150th St","20ft W/of Amsterdam",0,408,"d1","","Y  Y","0800A","0930A","BL",NA,2010,"",0,"CC3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4652348",7048145419,"2028693","ID","PAS","12/27/2013",19,"DELV","FRUEH","T",10110,17090,17110,20140488,9,9,9,356492,"T101","F","0421P","","NY","F","97","2nd Ave","",0,408,"c3","","YYYYYYY","","","WHITE",NA,0,"",0,"54 -","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5688874",7094363151,"GMF2756","NY","PAS","03/10/2014",71,"2DSD","VOLKS","T",45130,73650,48030,20160129,90,90,90,349496,"T301","A","0842A","","K","O","272","Grand St","",0,408,"j6","","YYYYYYY","","","GY",NA,2005,"",0,"14 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078775",7659682647,"85228JL","NY","COM","09/24/2013",19,"VAN","GMC","T",35490,15710,11710,20140630,24,24,24,358168,"T103","C","0810A","","NY","F","101","W 86th St","",0,408,"c3","","YYYYYYY","","","WHITE",NA,1997,"",0,"48 -","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9020330",7880297560,"29679PA","NY","IRP","06/12/2014",69,"DUMP","NS/OT","T",10610,34530,34550,88888888,14,14,14,350408,"T106","M","1237P","","NY","F","525","7th Ave","",0,408,"h1","","YYYYY","0600A","0700P","BLUE",NA,0,"",0,"99 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583158",7197978993,"FSR9809","NY","PAS","08/20/2013",74,"4DSD","JAGUA","T",58125,73030,14480,20131213,63,63,63,350442,"T302","K","0206P","","K","F","1762","Madison Pl","",0,408,"j2","","","","","BL",NA,0,"",0,"19 -","74-Missing Display Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4808901",7629401383,"EPS1642","NY","PAS","12/27/2013",21,"PICK","FORD","T",73720,27090,27120,88888888,48,48,48,352973,"T201","I","0840A","","BX","F","2160","Webster Ave","",0,408,"d1","","Y  Y","0830A","1000A","BLACK",NA,0,"",0,"50 -","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593388",7989954527,"BHT7387","TX","PAS","09/04/2013",40,"2DSD","HYUND","T",30190,28390,37690,20130088,34,34,34,358228,"T103","L","0524P","","NY","O","145","Seaman Ave","",0,408,"e2","","YYYYYYY","","","BLUE",NA,0,"",6,"M -","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8292691",7006618228,"GLE1710","NY","PAS","06/13/2014",38,"4DSD","BMW","T",16140,8590,8790,20151215,115,115,115,359581,"T401","I","0233P","","Q","F","35-61","77th St","",0,408,"h1","","Y","0900A","0700P","BL",NA,2010,"",0,"51-P","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4457915",7702768654,"GEF7265","NY","PAS","01/16/2014",21,"4DSD","DODGE","T",37980,56230,13730,20150402,67,67,67,355667,"T302","C","0957A","","K","O","589","E 94th St","",0,408,"d1","","Y  Y","0930A","1100A","RD",NA,2008,"",0,"28 -","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3205113",7305982600,"AE86117","AZ","PAS","11/02/2013",50,"SUBN","FORD","T",0,0,0,88880088,114,114,114,357787,"T401","H","0103P","","Q","I","E","41st St","0ft N/of Newtown Rd",0,408,"e5","","","","","WHITE",NA,0,"",0,"29 -","50-Crosswalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825332",1353560545,"GDU4272","NY","PAS","09/04/2013",38,"SUBN","HONDA","T",38470,12015,25250,20141206,122,122,303,351914,"T303","0000","0219P","","R","O","275","MASON AVE","",0,408,"I4","","YYYYYYB","0800A","0800P","GRAY",0,2013,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397955",7597657640,"DJU8097","NY","PAS","10/01/2013",16,"SUBN","HYUND","T",17730,10010,20490,20130926,17,17,17,331160,"T108","B","0814A","","NY","F","415","E 37th St","",0,408,"k2","","YYYYY","0700A","0700P","BL",NA,2013,"",0,"01 -","16A-No Std (Com Veh) Non-COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6048165",7032922880,"24260MC","NY","COM","03/21/2014",40,"VAN","GMC","T",76650,8820,47020,20151227,46,46,46,357057,"T201","I","0953P","","BX","O","132","W Fordham Rd","",0,408,"e2","","YYYYYYY","","","WH",NA,2003,"",9,"01 2","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6461342",1367668906,"GMH9264","NY","PAS","04/12/2014",46,"SUBN","DODGE","P",0,40404,40404,20160313,34,34,34,939240,"0034","0000","0741P","","NY","F","122","DYCKMAN","",0,408,"E2","","BBBBBBB","ALL","ALL","WHITE",0,2012,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702436",7030119356,"GXJ6061","PA","PAS","09/30/2013",21,"VAN","FORD","T",8880,5580,5680,20140288,72,72,72,352956,"T302","A","0936A","","K","F","561","46th St","",0,408,"d1","","Y","0930A","1100A","GOLD",NA,0,"",0,"49 -","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819656",7436274582,"ZFW73A","NJ","PAS","10/23/2013",53,"4DSD","HONDA","T",24040,0,0,88888888,103,103,103,358116,"T402","P","0102P","","Q","I","W","160th St","50ft S/of Liberty Av",0,408,"f6","","","","","BLUE",NA,0,"",0,"A -","53-Safety Zone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7134476",7582311802,"FDC6338","NY","PAS","04/17/2014",71,"2DSD","HONDA","T",57720,66110,20820,20140806,45,45,45,356325,"T202","O","0640A","","BX","F","1874","Pelham Pkway South","",0,408,"j6","","YYYYYYY","","","GY",NA,2013,"",0,"D 22","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8392502",7335179385,"XU119U","NJ","PAS","06/11/2014",40,"DELV","FRUEH","T",18790,0,0,20141288,19,19,19,347489,"T103","B","0244P","","NY","I","N","E 90th St","10ft E/of Park Ave",0,408,"e2","","YYYYYYY","","","WHITE",NA,0,"",0,"CC4","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4350484",7289192643,"GED9525","NY","PAS","01/15/2014",38,"SUBN","TOYOT","T",37703,40404,40404,20150506,34,34,34,357736,"T103","R","0407P","","NY","F","5009","W 214th St","",0,408,"h1","","Y","0800A","0700P","BK",NA,2001,"",0,"CC1","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908982",7058933558,"UTOG141","NY","OMT","09/07/2013",20,"SUBN","LINCO","T",17570,24890,10210,20131031,13,13,13,358857,"T102","J","0320P","","NY","O","133","E 29th St","",0,408,"d","","Y","0800A","0600P","BK",NA,2013,"",0,"04 -","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3004318",1349938841,"FZV2255","NY","PAS","11/01/2013",46,"SDN","ME/BE","P",77150,28290,28320,20131216,47,47,47,951292,"0047","0000","0824P","","BX","F","3914","WHITEPLAINS RD","",0,408,"J6","","BBBBBBB","ALL","ALL","GY",0,2014,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3296922",7632292251,"FLW3848","NY","PAS","11/11/2013",20,"SUBN","NISSA","T",13190,0,0,20150619,108,108,108,354099,"T401","L","0840A","","Q","I","E","63rd St","20ft S/of Hicks Dr",0,408,"d","","YYYYY","0800A","0600P","BL",NA,2002,"",0,"D -","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5945079",7983088498,"IIIIV","NY","SRF","03/26/2014",74,"2DSD","BMW","T",18770,10110,10010,20140614,19,19,19,355052,"T103","L","0716P","","NY","O","301","E 89th St","",0,408,"j2","","","","","WH",NA,2010,"",0,"A 77","74-Missing Display Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372531",7141976050,"AXJ1125","NY","PAS","09/23/2013",21,"SUBN","CHRYS","T",73690,93830,69530,20131206,67,67,67,355151,"T302","Q","0851A","","K","F","614","Rogers Ave","",0,408,"d1","","Y  Y","0830A","1000A","GY",NA,1997,"",0,"C -","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6207613",7465580699,"AP473E","NJ","PAS","02/27/2014",85,"DELV","FRUEH","T",11440,10840,57080,88880001,108,108,108,352965,"T803","B","0225A","0926P","Q","F","50-02","55th Ave","",0,408,"k5","","","","","WHITE",NA,0,"",0,"C 42","85-Storage-3 hour Commercial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3828893",7984384540,"KE5JSR","NM","PAS","12/20/2013",21,"4DSD","TOYOT","T",19050,25985,24890,20150788,23,23,23,345221,"T103","B","1142A","","NY","F","130","E 104th St","",0,408,"d1","","Y  Y","1100A","0100P","GOLD",NA,0,"",0,"CC1","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7823978",7066236592,"DRT6416","NY","PAS","05/14/2014",71,"CONV","CHEVR","T",36070,0,0,20140626,28,28,28,356565,"T103","G","0840A","","NY","I","N","W 115th St","75ft E/of Manhattan",0,408,"j6","","YYYYYYY","","","BL",NA,2064,"",0,"47 7","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9083889",8000516627,"16894JW","NY","COM","06/05/2014",14,"VAN","CHEVR","T",25390,17990,18010,20150430,18,18,18,358892,"T102","E","0928A","","NY","O","455","Madison Ave","",0,408,"c","","YYYYYYY","","","WHITE",NA,2005,"",0,"99 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5489129",7575795431,"FCV8754","NY","PAS","02/18/2014",16,"SUBN","FORD","T",32940,44890,21790,20140707,1,1,1,330487,"T501","G","0631P","","NY","F","92","Warren St","",0,408,"k2","","YYYYYY","0700A","0700P","GY",NA,2013,"",0,"99 6","16A-No Std (Com Veh) Non-COM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5173251",7624607219,"EDN6916","NY","PAS","01/29/2014",37,"SUBN","NISSA","T",13430,51030,20530,20140304,84,84,84,356519,"T301","D","1214P","1135A","K","F","365","Atlantic Ave","",0,408,"h1","","Y","0900A","0700P","BLACK",NA,2007,"301-3029",0,"05 -","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6491407",5073194615,"GED5745","NY","PAS","04/03/2014",7,"SUBN","NISSA","V",0,0,0,0,NA,0,0,0,"","","0742A","","","","","QUEENS BLVD.(W/B)@BR","OADWAY-R1-3",0,1111,"D","T","","","","WH",NA,2012,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631590",7406761569,"E41CVN","NJ","PAS","08/13/2013",20,"SUBN","TOYOT","T",0,40404,40404,88888888,50,50,50,352042,"T201","N","1059A","","BX","F","3893","Manhattan College Pk","",0,408,"d","","YYYYY","0800A","0600P","GREY",NA,0,"",0,"B -","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156221",7176680723,"GFM8097","NY","OMS","08/08/2013",37,"4DSD","DODGE","T",77150,28740,53720,20140930,47,47,47,357732,"T202","F","0251P","0241P","BX","F","4366","White Plains Rd","",0,408,"h1","","Y","0800A","0700P","GREY",NA,2013,"208-9115",0,"20A","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3650704",7337938342,"41895JM","NY","COM","12/02/2013",14,"VAN","CHEVR","T",18070,0,0,88888888,18,18,18,358194,"T503","E1","0552P","","NY","I","N","E 54th St","50ft E/of Lexington",0,408,"c","","YYYYY","0700A","0600P","WHITE",NA,1994,"",0,"18 -","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5016077",5072610792,"T628796C","NY","OMT","02/01/2014",7,"","LINCO","V",0,0,0,0,NA,0,0,0,"","","0745P","","","","","HORACE HARDING EXPWY",".(W/B)@159TH ST.-RM-",0,1111,"D","T","","","","BK",NA,2007,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
