"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"702198",7785973349,"61692MA","NY","COM","07/21/2015",82,"PICK","FORD","T",39595,8690,52230,20170508,109,109,109,359604,"T401","S","1213P","","Q","F","36-05","College Point Blvd","",0,408,"k1","","","","","RD","",2002,"",0,"50-A","82-Unaltered Commerc Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7824480",7138228510,"30904BB","NY","OMR","03/10/2016",4,"BUS","NS/OT","T",21790,12670,97510,20170228,1,1,1,358235,"T105","E","0131P","","NY","O","25","Greenwich St","",0,408,"L6","","Y","1000A","0300P","YELLO","",2003,"",0,"098","04B-Downtown Bus Area, No Prmt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6610125",7505195384,"JXA7324","PA","PAS","02/01/2016",21,"4DSD","HYUND","T",80430,50830,18950,20170688,77,77,77,345162,"T301","M","0919A","","K","F","1651","St Marks Ave","",0,408,"d1","","Y  Y","0900A","1030A","GREY","",0,"",0,"A 31","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5151701",8145504673,"HAX3422","NY","PAS","12/04/2015",14,"4DSD","INFIN","T",72920,10420,55520,20170826,49,49,49,355598,"T202","N","0706A","","BX","F","650","Waring Ave","",0,408,"c","","YYYYYYY","0700A","0400P","WH","",2012,"",0,"C 22","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4913325",5089516479,"W67ERV","NJ","PAS","11/23/2015",7,"4 DR","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0643P","","","","","MCDONALD AVE (S/B) @","VANDERBILT ST",0,1111,"D","T","","","","GY","",2014,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4840828",4613496706,"GEJ6069","NY","PAS","11/30/2015",36,"4DSD","AUDI","V",0,0,0,0,NA,0,0,0,"","","1038A","","","","","NB MCGUINNESS BLVD @","NASSAU AVE",0,1180,"B","T","","","","BL","",2003,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845992",8031469878,"FSM7497","NY","PAS","07/14/2015",21,"4DSD","ME/BE","T",35250,40404,40404,20151219,20,20,20,362261,"T103","F","0907A","","NY","O","T61","W 74th St","",0,408,"d1","","Y  Y","0900A","1030A","WH","",2014,"",0,"39 7","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6271331",7882603715,"ENU6239","NY","PAS","01/02/2016",20,"4DSD","NISSA","T",17450,11815,13113,20161230,13,13,13,330978,"T501","A","0133P","","NY","F","530","E 23rd St","",0,408,"d","","Y","0700A","0600P","RD","",2015,"",0,"100","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8701546",4005679663,"18906LV","NY","OML","03/31/2016",5,"SUBN","FORD","V",0,0,0,0,NA,0,0,0,"","","1040A","","","","","SB NOSTRAND AVE @ EA","STERN PKWY",0,1111,"C","T","","","","WH","",2009,"",0,"","BUS LANE VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6456490",4615839170,"GYL7039","NY","PAS","01/28/2016",36,"SUBN","CHRYS","V",0,0,0,0,NA,0,0,0,"","","0351P","","","","","EB HILLSIDE AVE @ MA","NOR RD",0,1180,"B","T","","","","GR","",2006,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445700",7003415951,"DUR5756","NY","PAS","08/06/2015",21,"4DSD","TOYOT","T",61090,0,0,20160922,109,109,109,361783,"T401","A","0841A","","Q","I","N","Roosevelt Ave","25ft E/of Bowne St",0,408,"d1","","Y","0830A","1000A","RD","",2007,"",0,"50-A","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713326",4005198806,"GPP9329","NY","PAS","11/06/2015",5,"4DSD","HONDA","V",0,0,0,0,NA,0,0,0,"","","0624P","","","","","EB 207TH ST @ POST A","VE",0,1111,"C","T","","","","WH","",2006,"",0,"","BUS LANE VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4140982",4611785610,"ESA1949","NY","PAS","10/23/2015",36,"SUBN","NISSA","V",0,0,0,0,NA,0,0,0,"","","1014A","","","","","NB MAIN ST @ REEVES","AVE",0,1180,"B","T","","","","GY","",2004,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863829",8031987804,"E78CHC","NJ","PAS","07/06/2015",14,"SUBN","KIA","T",34930,21680,10510,88888888,18,18,18,356225,"T503","E1","1243P","","NY","F","50","W 58th St","",0,408,"c","","Y","0800A","0700P","GREY","",0,"",0,"C 77","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5577880",8048638460,"31501MD","NY","COM","11/30/2015",42,"VAN","FORD","T",10410,17390,17410,20170331,13,13,13,357783,"T102","I","0223P","","NY","O","141","5th Ave","",0,408,"h1","","Y","0700A","0700P","WH","",2013,"145-3112",0,"E 17","42-Exp. Muni-Mtr (Com. Mtr. Z)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891718",8039755610,"1EE481","MA","PAS","07/22/2015",38,"SUBN","TOYOT","T",10810,34230,34250,20170188,10,10,10,361379,"T102","J","0213P","","NY","F","273","8th Ave","",0,408,"h1","","Y","0800A","0700P","GREY","",0,"",0,"14 6","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5013393",7624677830,"GUY9901","NY","PAS","12/07/2015",71,"2DSD","SMART","T",89530,27530,29830,20161107,84,84,84,356519,"T301","D","1248P","","K","O","237","Warren St","",0,408,"j6","","YYYYYYY","","","BK","",2015,"",0,"05 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332980",5088160914,"GAM6669","NY","PAS","08/30/2015",7,"4DSD","NISSA","V",0,0,0,0,NA,0,0,0,"","","0347P","","","","","BEACH CHANNEL DR (W/","B) @ B 140TH ST",0,1111,"D","T","","","","BK","",2015,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6152869",7052604504,"60895ME","NY","COM","01/22/2016",69,"VAN","GMC","T",34330,10610,10810,20161130,10,10,10,345115,"T102","B","1245P","","NY","F","221","W 28th St","",0,408,"h1","","Y","0700A","0700P","WH","",1995,"",0,"12 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7341836",7034539716,"GVS6771","NY","PAS","03/22/2016",38,"SUBN","FORD","T",44930,23230,31950,20170731,90,90,90,361069,"T301","D","1157A","","K","F","9","Graham Ave","",0,408,"h1","","Y","0800A","0700P","WH","",2011,"",0,"15 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3567133",8023861554,"BCI2020","NY","SRF","10/14/2015",21,"SUBN","TOYOT","T",6380,8730,8780,20151023,66,66,66,332073,"T302","L","0740A","","K","F","4315","13th Ave","",0,408,"d1","","YYYYY","0730A","0800A","BK","",2014,"",0,"B 32","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515025",5087090059,"FJX2991","NY","PAS","07/02/2015",7,"4DSD","ME/BE","V",0,0,0,0,NA,0,0,0,"","","1047P","","","","","EASTERN PKWY (W/B) @","BEDFORD AVE",0,1111,"D","T","","","","BK","",2015,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7778134",7028272163,"FPS1803","NY","PAS","03/04/2016",38,"4DSD","INFIN","T",55690,14740,14740,20171108,102,102,102,357319,"T402","G","0119P","","Q","F","99-06","Metropolitan Ave","",0,408,"h1","","Y","0800A","0700P","BK","",2007,"",0,"22 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268325",7409961892,"41903JZ","NY","COM","09/08/2015",48,"VAN","CHEVR","T",36420,26940,52720,88888888,46,46,46,358632,"T201","O","0309P","","BX","F","1843","Grand Concourse","",0,408,"e9","","","","","WHITE","",2009,"",0,"27 2","48-Bike Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2246674",8042780904,"53042JA","NY","COM","08/13/2015",17,"VAN","FORD","T",8790,22590,65490,88888888,109,109,109,358844,"T401","C","1155A","","Q","O","136-43","37th Ave","",0,408,"c4","","YYYYYYY","","","WHITE","",2010,"",0,"02 4","17-No Stand (exc auth veh)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201873",4609794809,"EDS9137","NY","PAS","09/21/2015",36,"SUBN","HONDA","V",0,0,0,0,NA,0,0,0,"","","1026A","","","","","SB GRAND CONCOURSE @","MARCY PL",0,1180,"B","T","","","","RD","",2007,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980323",7455134551,"JPH4492","PA","PAS","10/08/2015",20,"SUBN","ME/BE","T",24690,18140,51090,20150588,103,103,103,350334,"T402","R","1257P","","Q","F","90-35","171st St","",0,408,"d","","YYYYYYY","","","BLACK","",0,"",0,"A 42","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398798",4004908700,"FJX3125","NY","PAS","08/14/2015",5,"4DSD","HONDA","V",0,0,0,0,NA,0,0,0,"","","0658P","","","","","NB ROGERS AVE @ MONT","GOMERY ST",0,1111,"C","T","","","","BL","",2004,"",0,"","BUS LANE VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5933024",8009199680,"GZT4408","NY","PAS","01/26/2016",38,"4DSD","TOYOT","T",5780,5080,5230,20170924,78,78,78,356216,"T302","D","0410P","","K","F","183","7th Ave","",0,408,"h1","","Y","0900A","0700P","GL","",2006,"",0,"60 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5960616",8047683743,"GBL5910","NY","PAS","01/07/2016",21,"2DSD","CADIL","T",46690,7090,7240,20160815,115,115,115,354099,"T401","L","1140A","","Q","F","24-34","Gillmore St","",0,408,"d1","","Y","1130A","0100P","BK","",2015,"",0,"P 41","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4720449",8044218610,"62607JM","NY","COM","11/12/2015",40,"DELV","INTER","T",64290,7990,37290,88888888,114,114,114,354002,"T401","G","1250P","","Q","F","31-19","Steinway St","",0,408,"e2","","YYYYYYY","","","BROWN","",1995,"",0,"24 4","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099783",4005001658,"CDF3930","GA","PAS","09/11/2015",5,"MP","CHEVR","V",0,0,0,0,NA,0,0,0,"","","0857A","","","","","NB 1ST AVE @ E 57TH","ST",0,1111,"C","T","","","","SIL","",2015,"",0,"","BUS LANE VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755048",7978263320,"2257705","IN","PAS","07/22/2015",21,"DELV","FRUEH","T",9140,19190,19540,20150088,115,115,115,361087,"T401","E","0838A","","Q","F","100-17","39th Ave","",0,408,"d1","","Y","0830A","1000A","WHITE","",0,"",0,"17-A","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10306374",7438367435,"55138JZ","NY","COM","06/08/2016",82,"VAN","GMC","T",12390,0,0,20170630,104,104,104,355119,"T402","L","0925A","","Q","I","W","59th St","95ft S/of 59th Dr",0,408,"k1","","","","","WH","",2010,"",0,"D 42","82-Unaltered Commerc Vehicle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7800189",7053062545,"62870MA","NY","COM","03/04/2016",69,"VAN","CHEVR","T",17930,10410,25390,20170930,18,18,18,349904,"T106","B","0717A","","NY","O","7","E 47th St","",0,408,"h1","","YYYYY","0700A","0600P","WH","",2006,"",0,"05 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6509393",7000721972,"HCR9195","NY","PAS","02/18/2016",38,"4DSD","KIA","T",19690,8790,9140,20171119,115,115,115,358634,"T401","C","1138A","","Q","F","37-70","103rd St","",0,408,"h1","","Y","0830A","0700P","BK","",2009,"",0,"21 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452240",1385296410,"DFJ6866","NC","PAS","06/29/2015",21,"SDN","LEXUS","S",0,40404,40404,0,67,67,0,556771,"KN17","0000","0822A","","K","F","236","E 93 RD STREET","",0,408,"D1","","YBBYBBB","0800A","0930A","SILVE","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6750385",8047987161,"GLR8946","NY","PAS","02/11/2016",21,"4DSD","TOYOT","T",36730,31190,15910,20160226,30,30,30,345331,"T103","A","0910A","","NY","F","423","W 148th St","",0,408,"d1","","Y","0830A","1000A","GY","",0,"",0,"O 77","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3866287",7369955059,"GNX5788","NY","PAS","11/24/2015",74,"2DSD","MITSU","T",22020,64220,22025,20160601,43,43,43,358648,"T202","M","0919A","","BX","O","750","Croes Ave","",0,408,"j2","","","","","GY","",0,"",0,"A 22","74-Missing Display Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24912",1382902943,"GEH8646","NY","PAS","07/03/2015",68,"SDN","FORD","P",0,0,0,20170206,24,24,1,160947,"0001","0000","0950P","","NY","","","95TH ST","PK6  LOT RIVERSIDE P",0,408,"C","","BBBBBBB","ALL","ALL","BLK","0",2013,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7840245",7121164220,"FTT2617","NY","PAS","03/01/2016",71,"SUBN","KIA","T",20740,0,0,20171229,115,115,115,361798,"T401","P","1128A","","Q","I","E","114th St","40ft N/of Roosevelt",0,408,"j6","","YYYYYYY","","","BK","",2012,"",0,"23 4","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939667",8046356610,"61397MA","NY","COM","07/14/2015",14,"VAN","FORD","T",17750,25390,27790,20170531,14,14,14,355675,"T102","F","0817A","","NY","F","24","E 38th St","",0,408,"c","","Y","0800A","0600P","WH","",2011,"",0,"MC 9","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3424018",7556377994,"EFN6007","NY","PAS","10/07/2015",71,"SUBN","LEXUS","T",45930,83330,55530,20160413,81,81,81,330829,"T802","A","0108A","","K","F","789","Greene Ave","",0,408,"j6","","YYYYYYY","","","BL","",2005,"",0,"T 31","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5980648",8044628265,"HDT1465","NY","PAS","01/21/2016",38,"SUBN","HONDA","T",24190,57790,61390,20171209,109,109,109,354004,"T401","H","0501P","","Q","O","41-08","163rd St","",0,408,"h1","","Y","0800A","0700P","GY","",2016,"",0,"50-A","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9097699",8176019264,"FMC2439","NY","PAS","04/05/2016",74,"2DSD","FORD","T",0,0,0,20170606,68,68,68,332021,"T302","L","0620A","","K","I","E","Shore Rd","180ft S/of 68th St",0,408,"j2","","","","","BK","",2015,"",0,"A 32","74-Missing Display Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958799",7313032869,"GMT8300","NY","PAS","10/03/2015",37,"4DSD","AUDI","T",25630,0,0,20160206,1,1,1,362550,"T105","C","0248P","1200P","NY","I","N","Maiden Ln","25ft E/of Front St",0,408,"h1","","Y","1000A","1000P","GY","",2002,"111-3001",0,"035","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8250413",1402462141,"GWF8741","NY","PAS","03/27/2016",50,"SDN","NISSA","P",0,0,0,20150226,102,102,102,925607,"0102","0000","0830A","","Q","","","S/E C/O 102 ST","88 ST",0,408,"E2","","BBBBBBB","ALL","ALL","GRAY","0",2012,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7283003",4617124901,"GYM8852","NY","OMS","03/08/2016",36,"SUBN","KIA","V",0,0,0,0,NA,0,0,0,"","","1109A","","","","","WB W96 ST. BROADWAY","- RIVERSIDE DR",0,1180,"B","T","","","","YW","",2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6962752",7390382636,"61098MC","NY","COM","02/17/2016",38,"VAN","CHEVR","T",65320,8020,76950,88888888,41,41,41,362254,"T201","G","1031A","","BX","F","1038","Southern Blvd","",0,408,"h1","","Y","0830A","0700P","WHITE","",2012,"",0,"17 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5279311",4613950648,"4TRICKY2","NY","SRF","12/08/2015",36,"SUBN","ME/BE","V",0,0,0,0,NA,0,0,0,"","","0325P","","","","","SB FLATBUSH AVE EXT","@ CHAPEL ST",0,1180,"B","T","","","","WH","",2010,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468377",7687129817,"JLH0842","PA","PAS","08/28/2015",40,"2DSD","HONDA","T",19190,8190,57790,20151288,115,115,115,349562,"T401","M","0859A","","Q","F","32-34","99th St","",0,408,"e2","","YYYYYYY","","","BLACK","",0,"",5,"M 41","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378220",8044207041,"T626520C","NY","OMT","07/25/2015",37,"4DSD","TOYOT","T",0,40404,40404,20151231,108,108,108,361817,"T401","R","1206P","1200P","Q","I","","Sunnyside Lot","",0,408,"h1","","Y","0800A","1000P","BK","",2012,"472-3015",0,"37 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9184676",1409438922,"GER9410","NY","PAS","04/14/2016",46,"","HONDA","P",69230,31130,24730,20160513,88,88,88,936859,"0088","0000","0918A","","K","O","131","PARK AVE","",0,408,"F1","","BBBBBBB","ALL","ALL","","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989820",7499454540,"X99X63","NJ","PAS","10/15/2015",37,"VAN","FORD","T",15710,35490,35510,88880788,24,24,24,355417,"T103","H","1043A","0957A","NY","F","549","Columbus Ave","",0,408,"h1","","Y","0700A","0700P","WHITE","",0,"103-3055",0,"44 7","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6882908",5090227068,"FLA7008","NY","PAS","01/19/2016",7,"4DSD","HONDA","V",0,0,0,0,NA,0,0,0,"","","0821A","","","","","GRAND CONCOURSE (N/B",") @ E 162ND ST",0,1111,"D","T","","","","WH","",2014,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8610689",8265534334,"HCL3609","NY","PAS","03/30/2016",20,"SUBN","FORD","T",54000,56490,69230,20171201,79,79,79,346199,"T301","L","0236P","","K","F","787","Kent Ave","",0,408,"d","","YYYYY","0800A","0600P","GL","",2012,"",0,"A 31","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800881",8017887670,"DSS6306","NY","PAS","07/27/2015",37,"4DSD","ACURA","T",51090,26490,26545,20160912,105,105,105,356353,"T402","H","1149A","1117A","Q","F","213-11","Jamaica Ave","",0,408,"h1","","Y","0800A","0700P","BK","",2006,"430-3044",0,"16 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430822",7493002289,"Z45DPX","NJ","PAS","09/11/2015",14,"4DSD","BMW","T",21190,0,0,88888888,34,34,34,357736,"T103","L","0352P","","NY","I","W","Ft Washington Ave","65ft S/of W 185th St",0,408,"c","","YYYYYYY","","","GREY","",0,"",0,"N 77","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4164659",4612235162,"FPE6724","NY","PAS","11/04/2015",36,"4DSD","ACURA","V",0,0,0,0,NA,0,0,0,"","","0248P","","","","","EB ATLNTIC AVE. CUMB","RLND ST- CLINTN AV",0,1180,"B","T","","","","WH","",2006,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5636067",1401789687,"GVH9919","NY","PAS","01/02/2016",71,"SDN","NISSA","P",54070,72230,24830,20161222,71,71,71,956196,"0071","0000","0503P","","K","F","332","KINGSTON AVE","",0,408,"J6","","BBBBBBB","ALL","ALL","BK","0",2015,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8303104",4618170748,"GVB7910","NY","PAS","04/01/2016",36,"4DSD","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0650P","","","","","SB KINGS HWY @ TILDE","N AVE",0,1180,"B","T","","","","GY","",2011,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614876",7827040391,"30519JK","NY","COM","08/07/2015",42,"VAN","FORD","T",10510,34630,34650,20170430,14,14,14,361815,"T102","L","1253P","","NY","O","1120","6th Ave","",0,408,"h1","","YYYYY","0700A","0700P","BLUE","",2003,"143-2345",0,"MC 9","42-Exp. Muni-Mtr (Com. Mtr. Z)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8440694",7487964814,"GYH6963","NY","PAS","04/15/2016",20,"SUBN","CHEVR","T",11740,0,0,20170509,104,104,104,362522,"T402","E","0552P","","Q","I","N","Clinton Ave","10ft E/of 69th St",0,408,"d","","YYYYYYY","","","BK","",2015,"",0,"24 4","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584720",7720795003,"FFX7176","NY","PAS","08/04/2015",21,"SUBN","CHRYS","T",15620,68820,28020,20170416,47,47,47,362278,"T201","B","0840A","","BX","F","3580","Bronxwood Ave","",0,408,"d1","","Y","0830A","1000A","BL","",2006,"",0,"15 2","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6867797",4616195638,"CEHE93","FL","PAS","02/10/2016",36,"TK","CHEVR","V",0,0,0,0,NA,0,0,0,"","","1040A","","","","","WB UNION TRPK @ 213T","H ST",0,1180,"B","T","","","","RED","",2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6298497",8022884042,"283766","NY","PAS","01/07/2016",71,"4DSD","ME/BE","T",15380,35280,35330,20161130,60,60,60,333002,"T302","M","1015A","","K","F","1124","Banner Ave","",0,408,"j6","","YYYYYYY","","","WH","",2011,"",0,"N 32","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8009910",7994338318,"7H13A","NY","OMT","03/07/2016",46,"TAXI","TOYOT","T",19170,10110,10010,20170228,23,23,23,346193,"T103","B","0606A","","NY","F","348","E 110th St","",0,408,"f1","","","","","YW","",2013,"",0,"C 77","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7792328",7041868096,"B86DGR","NJ","PAS","03/18/2016",46,"SUBN","TOYOT","T",0,0,0,88888888,43,43,43,358563,"T202","S","0815A","","BX","I","N","Morrison Ave","80ft E/of Watson Ave",0,408,"f1","","","","","RED","",0,"",0,"A 22","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10409071",8019054960,"PC392751","DE","PAS","06/27/2016",38,"SUBN","LEXUS","T",77150,28260,28290,20170888,49,49,49,363558,"T201","J","0425P","","BX","F","3853","White Plains Rd","",0,408,"h1","","Y","0830A","0700P","OTHER","",0,"",0,"21 2","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4601347",8020426528,"T615589C","NY","OMT","10/28/2015",50,"4DSD","NISSA","T",0,0,0,20160228,45,45,45,361099,"T202","B","0904A","","BX","I","N","Overing St","0ft W/of E Tremont A",0,408,"e5","","","","","GY","",2006,"",0,"C 22","50-Crosswalk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6936214",7137988647,"93767JW","NY","COM","02/11/2016",74,"UTIL","FORD","T",8790,8240,8390,88888888,114,114,114,362608,"T401","K","1101A","","Q","F","32-07","37th Ave","",0,408,"j2","","","","","WHITE","",2008,"",0,"52-A","74-Missing Display Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8364126",5090993877,"GND9917","NY","PAS","03/28/2016",7,"SUBN","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0740P","","","","","WEST END AVE (S/B) @","66TH ST",0,1111,"D","T","","","","WH","",2005,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857215",7446352632,"GMR4326","NY","PAS","08/07/2015",14,"4DSD","ME/BE","T",23490,17790,18040,20160410,103,103,103,341263,"T803","A","1053P","","Q","O","8825","153rd St","",0,408,"c","","YYYYYYY","","","GY","",2005,"",0,"E 42","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5078569",8009385852,"HAW9163","NY","PAS","12/17/2015",21,"4DSD","VOLKS","T",48830,5180,73130,20171005,76,76,76,357334,"T302","A","1200P","","K","F","604","Henry St","",0,408,"d1","","Y","1130A","0100P","GREY","",2007,"",0,"55 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8427181",7383895850,"GUA4822","OH","PAS","04/13/2016",46,"4DSD","DODGE","T",70720,27300,29220,20160988,46,46,46,363106,"T201","K","0123P","","BX","O","2486","Valentine Ave","",0,408,"f1","","","","","WHITE","",0,"",0,"40 2","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524604",7355504370,"EJR3908","NY","PAS","08/15/2015",37,"SUBN","CADIL","T",10210,18470,18490,20160626,19,19,19,362252,"T103","S","0148P","1242P","NY","F","1301","3rd Ave","",0,408,"h1","","Y","0900A","0700P","BK","",2012,"120-8007",0,"14 7","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
